word,pos_tag,level
required,NN,3
required,VB,3
required,JJ,3
requirement,NN,3
requirements,NNS,3
requires,VBZ,3
rescue,VB,3
rescue,NN,3
research,NN,2
research,JJ,3
research,VB,4
researcher,NN,3
resemble,VB,3
resentful,JJ,2
resentment,NN,2
reservation,NN,3
reservations,NNS,3
reserve,VB,3
reserve,NNP,3
reserve,JJ,3
reserved,VBN,3
reserved,NN,3
reserved,JJ,3
reservoir,JJ,6
reservoir,NN,3.32505658249862
reservoir,VB,6
reset,VB,1.5
reset,NN,1.5
reset,JJ,1.5
reside,NN,6
reside,VB,5.26245071227784
reside,JJ,6
residence,NN,4
residency,NN,6
residency,VB,6
residency,JJ,6
resident,JJ,3
resident,NN,4
residential,JJ,3
residential,NN,3
residents,NNS,3.5
residue,VB,6
residue,NN,4.01864770218047
residue,JJ,6
resign,VB,4
resignation,NN,4
resilience,NN,6
resilient,JJ,6
resilient,NN,6
resilient,VB,6
resin,NNP,2.96576990427903
resist,VB,3
resistance,NN,4
resistant,JJ,3.59211625968996
resistant,NN,6
resolute,JJ,6
resolute,NN,6
resolute,VB,6
resolution,NN,4
resolve,NN,3
resolve,VB,3
resort,NN,3
resort,VB,3
resource,NN,3
resourceful,JJ,6
resourceful,NN,6
resources,NNS,3
respect,VB,3
respect,NN,3
respectable,JJ,3
respectful,JJ,3
respectful,NN,3
respectfully,RB,3
respectfully,NN,3
respectfully,VB,3
respectfully,JJ,3
respective,JJ,3
respiration,NN,4
respiration,JJ,4
respiratory,NN,4
respiratory,JJ,4
respiratory,VB,4
respond,NN,3
respond,VB,3
response,JJ,2
response,NN,2
responses,NNS,2
responsibility,NN,3
responsibility,JJ,3
responsible,JJ,3
responsibly,RB,6
responsive,JJ,3
rest,VB,3
rest,NN,3
restaurant,NN,1
restaurants,NNS,1
restless,JJ,5.34166738531322
restlessness,NN,5.34166738531322
restlessness,VB,5.34166738531322
restlessness,JJ,5.34166738531322
restlessness,CC,5.34166738531322
restoration,NN,3
restore,VB,3
restrain,VB,3.5
restrict,VB,3
restriction,NN,4
result,NN,1
result,VB,3
results,JJ,2
results,VB,2
results,NNS,2
resume,VB,4
resume,NN,4
resurrection,NN,4.87316993565766
resurrection,JJ,6
resurrection,VB,6
retail,NN,3
retail,JJ,3
retail,VB,3
retailer,NN,4
retain,VB,3
retainer,NN,3
retainer,VB,3
retainer,JJ,3
retaliate,VB,6
retaliate,RB,6
retaliate,NN,6
retention,NN,3.55124632158666
retire,VB,2
retired,VBN,2
retired,JJ,2
retired,NN,2
retirement,JJ,4
retirement,NN,4
retreat,NN,4
retreat,VB,4
retrieve,VB,4
retro,NN,6
retro,JJ,6
retro,RB,6
retro,VB,6
return,JJ,2
return,NN,2
return,VB,2
returned,VBN,2
returns,VBZ,2
returns,NN,2
reunion,NN,2
reunion,JJ,2
reveal,VB,2
revelation,NN,4
revenge,JJ,4
revenge,NN,4
revenge,VB,4
revenue,NN,4
revenue,JJ,4
revere,NNP,3.6720242345267
revere,JJ,3.6720242345267
revere,VB,3.6720242345267
reverend,NNP,5.01142570648714
reverent,NNP,3.6720242345267
reverent,JJ,3.6720242345267
reverent,VB,3.6720242345267
reverse,VB,4
reverse,NN,4
reverse,JJ,4
reverse,RB,4
review,NN,1
review,VB,4
review,JJ,2.5
reviewed,VBN,2.5
reviews,VB,2.5
reviews,NNS,2.5
revise,VB,3
revised,VBN,3
revised,JJ,3
revision,JJ,3
revision,NN,3
revival,NN,4
revive,VB,4
revoke,VB,5.9355729618895
revolt,NNP,4.63708441239389
revolution,NN,4
revolutionary,JJ,4
revolutionary,NN,4
reward,VB,4
reward,NN,3
rhetoric,NN,4.17710743069776
rhinoceros,NNP,4
rhythm,NN,2
rib,NNP,4
rib,JJ,4
rib,VB,4
rib,RB,4
ribbon,JJ,1
ribbon,NN,1
rice,JJ,1
rice,NN,1
rich,JJ,1
rich,NN,1
rid,VB,3
rid,JJ,3
ride,VB,1
ride,NN,1
riders,NNS,4
ridge,NNP,4
ridicule,NNP,6
ridicule,JJ,6
ridicule,VB,6
ridiculous,JJ,3
rifle,NN,4.32853187266939
right,NN,2
right,RB,1
right,JJ,1
right,IN,1.33333333333333
righteous,NN,1.33333333333333
righteous,JJ,1.33333333333333
rights,NNS,1.33333333333333
rights,JJ,1.33333333333333
rigid,JJ,3.51158626345097
rigidly,RB,3.51158626345097
rigidly,JJ,3.51158626345097
rim,JJ,4
rim,VB,4
rim,NNP,4
rim,RB,4
rind,NNP,6
rind,JJ,6
rind,RB,6
rind,VB,6
ring,NN,2
ring,VB,1
rings,NNS,1.5
rink,NN,6
rink,VB,6
rink,RB,6
rink,JJ,6
rinse,RB,6
rinse,VB,6
rinse,NNP,6
rinse,JJ,6
riot,NNP,5.53158350076583
riot,RB,6
riot,VB,6
riot,JJ,6
rip,VB,4
rip,JJ,4
rip,NN,4
ripe,JJ,3
ripple,JJ,6
ripple,NNP,6
rise,NN,3
rise,VB,3
rise,JJ,3
risen,VB,3
risk,VB,4
risk,NN,3
risk,JJ,3.5
risk,CD,3.5
risky,JJ,4
ritual,NN,4
rival,NN,4
rival,JJ,4
rival,VB,4
rivalry,NN,5.63560708410341
river,NN,1
rna,JJ,6
rna,NNP,4.16349771322853
road,NN,2
road,JJ,2
roadblock,NN,6
roadway,NN,5.36934840703132
roadworks,NNS,6
roam,NNP,4
roam,VB,4
roar,NN,4
roar,VB,4
roast,NN,3
roast,JJ,4
roast,VB,2
roast,RB,3
robbery,NN,2
robe,NN,2
robe,VB,2
robe,JJ,2
robin,NNP,2
robot,NNP,3
robotics,NNS,3
robust,JJ,4.56044914033937
rock,NN,2
rock,VB,4
rock,JJ,3
rocket,NN,4
rocket,JJ,4
rocky,NN,4
rocky,JJ,4
rod,NNP,3.35210039088381
rode,VB,1
rogue,JJ,6
rogue,NNP,6
rogue,VB,6
role,NN,1
roll,NN,2
roll,VB,4
roll,JJ,3
rollback,NN,6
rollback,VB,6
rolling,JJ,3
rolling,VBG,3
rolling,NN,3
rollout,NN,6
rollout,VB,6
rom,NNP,4.55745964398478
rom,VB,6
rom,RP,6
rom,IN,6
rom,RB,6
roman,JJ,3.41526633957438
roman,NNP,2.97762271852189
romance,NN,2
romantic,JJ,2
romper,NN,6
romper,JJ,6
roof,NN,2
rookie,NNP,6
room,NN,1
room,JJ,2
room,VB,3
roommate,NN,4
rooms,NNS,2
roost,NN,6
roost,VB,6
roost,JJ,6
rooster,NN,6
root,JJ,2
root,VB,2
root,NNP,2
rope,NN,2
rose,NNP,1
rose,VB,1
rosemary,NNP,6
rosemary,VB,6
rosemary,JJ,6
roster,NNP,6
roster,VB,6
roster,JJ,6
rotate,NN,5.01010357379602
rotate,VB,5.01010357379602
rotate,JJ,5.01010357379602
rotate,RB,5.01010357379602
rotation,NN,3.27706267227559
rote,NN,5.01010357379602
rote,JJ,5.01010357379602
rote,VB,5.01010357379602
rotor,JJ,6
rotor,NN,4.87620987589697
rotor,VB,6
rotten,NNP,3
rotten,JJ,3
rotten,VB,3
rotten,RB,3
rough,JJ,3
roughly,RB,2
round,JJ,3
round,NN,3
round,RB,2
round,IN,4
round,VB,4
roundabout,NN,2
roundabout,JJ,2
roundabout,VB,2
rouse,NNP,6
rouse,JJ,6
rouse,VB,6
route,NN,4
router,NNP,6
router,JJ,6
router,VB,6
routine,NN,3
routine,JJ,3
routinely,RB,5.25025455812773
rover,JJ,6
rover,NNP,6
row,VB,4
row,NN,1
rowdy,NN,6
rowdy,VB,6
rowdy,JJ,6
rowdy,RB,6
royal,JJ,2
royal,NN,2
royalty,NN,4
rub,NNP,4
rub,VB,4
rubber,NNP,3
rubber,VB,3
rubbish,NN,3
rubbish,VB,3
rubbish,JJ,3
rubble,NN,4
ruby,VB,6
ruby,JJ,6
ruby,NNP,5.38551718736132
rudder,NN,6
rudder,VB,6
rudder,JJ,6
rude,JJ,1
rude,NNP,1
rude,VB,1
rug,NN,4
rugby,NNP,2
rugby,JJ,2
rugby,VB,2
rugged,JJ,5.32177195961978
ruin,VB,2
ruin,NNP,3
rule,NN,1
rule,VB,4
rule,JJ,2.5
ruler,NN,1
ruler,VB,1
ruler,JJ,1
rules,NNS,2.5
rules,VB,2.5
rules,JJ,2.5
rumble,NN,6
rumble,JJ,6
rumble,VB,6
rummage,NN,5.73309882110321
rummage,VB,5.73309882110321
rummage,JJ,5.73309882110321
rumor,NN,2
rumor,JJ,2
run,NN,1
run,VB,1
run,JJ,1
runner,NN,2
running,VBG,2
running,JJ,2
running,NN,2
runs,NNS,1
runs,VB,1
runtime,NN,6
runtime,VB,6
runtime,JJ,6
runway,NN,3
rural,NN,4
rural,JJ,4
rush,JJ,2.5
rush,NNP,2
rush,VB,3
russian,NN,3.00359276855933
russian,JJ,2.76770717979082
rust,NN,5.09239591931066
rust,JJ,6
rust,VB,6
rusty,JJ,4
ruthless,JJ,6
ruthlessly,RB,6
ruthlessly,JJ,6
sack,NN,4
sack,VB,4
sacred,JJ,3
sacrifice,VB,5.39599465502261
sacrifice,NN,3.71386290357724
sad,JJ,1
saddle,NN,4.69629514815687
saddle,VB,6
sadly,RB,2
sadness,NN,3
sadness,VB,3
sadness,JJ,3
safe,NN,2
safe,JJ,2
safety,NN,3
safety,VB,3
saffron,NNP,6
saffron,VB,6
saffron,JJ,6
saga,NNP,6
saga,JJ,6
sage,NNP,4
sage,JJ,4
sage,VB,4
sage,RB,4
said,VBD,2.5
said,NN,2.5
sail,VB,4
sail,NNP,4
sail,JJ,4
sail,RB,4
sail,IN,4
sailor,NN,1
sailor,VB,1
sailor,JJ,1
saint,NNP,3.03536456870271
sake,NN,2
salad,NN,1
salad,JJ,1
salad,VB,1
salamander,NNP,6
salary,NN,4
sale,JJ,1
sale,NN,1
sales,JJ,1
sales,NNS,1
salesperson,NN,4
salient,NNP,6
salient,JJ,6
salient,DT,6
salient,VB,6
salmon,NN,3
salon,NN,4
salon,JJ,4
salon,RB,4
salt,JJ,2
salt,NNP,2
salty,NN,4
salty,JJ,4
salty,VB,4
salute,NN,6
salute,VB,6
salute,JJ,6
salute,RB,6
salvage,NN,5.44829055058534
salvage,VB,6
salvation,NN,3.85982950377707
same,JJ,1
same,CD,1
same,RB,1
same,PRP,1
sample,NN,2
samples,NNS,2
sanction,NN,4.87204607775879
sanction,JJ,6
sanction,VB,6
sanctuary,NN,5.03221883482762
sanctuary,JJ,6
sanctuary,VB,6
sand,NN,3
sand,JJ,3
sandal,NNP,3
sandal,JJ,3
sandal,VB,3
sandpaper,NN,6
sandpaper,JJ,6
sandpaper,VB,6
sandstone,NNP,4
sandstone,VB,4
sandstone,JJ,4
sandwich,NNP,1
sane,NNP,1.70558465349732
sane,RB,1.70558465349732
sane,JJ,1.70558465349732
sane,VB,1.70558465349732
sane,PRP,1.70558465349732
sang,VB,1
sanitize,VB,6
sanitize,NN,6
sank,VB,2.5
santa,NNP,2.90224168337167
sapling,NNP,6
sapling,JJ,6
sapling,VB,6
sapphire,NNP,6
sapphire,JJ,6
sapphire,VB,6
sapphire,IN,6
sarcastic,NN,6
sarcastic,JJ,6
sash,NNP,6
sash,JJ,6
sash,VB,6
sat,VB,1
satchel,NNP,6
satchel,VB,6
satellite,NN,3
satellite,JJ,3
satisfaction,NN,3
satisfied,VB,3
satisfied,JJ,3
satisfy,VB,2
saturate,VB,1
saturate,NN,1
saturate,JJ,1
saturday,NNP,1
sauce,NNP,2
sauce,VB,2
sauce,JJ,2
saucepan,NNP,3
saucepan,VB,3
saucepan,JJ,3
saucer,NNP,3
saucer,JJ,3
sausage,NN,2
sausage,JJ,2
saute,NNP,6
saute,VB,6
savage,JJ,4.33070402362464
savanna,NNP,6
savanna,JJ,6
savanna,VB,6
save,VB,1
save,IN,1
save,JJ,1
save,NN,1
save,RB,1
savings,NNS,4
savings,JJ,4
savory,NNP,6
savory,JJ,6
savoury,NN,6
savoury,JJ,6
savoury,RB,6
saw,VBN,4
saw,NN,1
sawdust,NN,6
sawdust,VB,6
sawdust,RB,6
sawdust,IN,6
sawdust,JJ,6
saxophone,NNP,6
saxophone,VB,6
say,NN,4
say,VB,1
saying,VBG,2.5
saying,NN,2.5
says,VBZ,2.5
scaffold,NNP,6
scaffold,VB,6
scaffold,JJ,6
scaffolding,NN,6
scaffolding,VB,6
scalable,NN,6
scalable,JJ,6
scale,VB,2
scale,JJ,2
scale,NN,2
scallion,NNP,6
scam,NN,6
scan,NN,3
scan,JJ,3.5
scan,RB,3.5
scan,VB,4
scan,IN,3.5
scar,JJ,4
scar,NN,4
scarce,JJ,4.31190163097754
scarcely,RB,4
scarcely,JJ,4
scare,NNP,3
scare,VB,3
scarecrow,NNP,6
scared,VB,3
scared,JJ,3
scarf,NN,2
scarf,VB,2
scarf,JJ,2
scary,JJ,3
scatter,NN,3
scatter,VB,3
scatter,IN,3
scatter,JJ,3
scatter,RB,3
scenario,NN,4.02386681842109
scene,NN,2
scent,NN,4
scent,JJ,4
scent,VB,4
schedule,NN,2
schedule,VB,4
schedule,JJ,3
scheme,NN,4
scholar,NN,3
scholarship,NN,3
school,NN,1
school,JJ,1
school,VB,1
schoolbag,NN,6
schools,NNS,1
schoolyard,NN,6
schooner,NN,6
schooner,JJ,6
science,NN,1
science,JJ,1
sciences,NNS,1
sciences,JJ,1
scientific,NN,2
scientific,JJ,2
scientist,NN,1
scissors,NNS,2
scissors,VB,2
scold,VB,3
scold,NNP,3
scoop,NNP,6
scoop,VB,6
scoop,JJ,6
scooter,NN,4
scope,NN,3
scorching,VBG,6
scorching,NN,6
scorching,JJ,6
score,VB,3
score,NN,3
score,JJ,3
scoreboard,NN,6
scores,NNS,3
scorpion,NNP,6
scotch,NNP,5.26084431371123
scottish,JJ,4.74853372714865
scottish,NNP,4.49876611252566
scout,NN,5.67682993218947
scout,VB,6
scowl,NN,6
scowl,VB,6
scrap,JJ,6
scrap,NN,4.57233754902577
scrap,VB,6
scratch,VB,4
scratch,NN,3
scrawny,JJ,6
scream,NN,2
scream,VB,3
screen,NN,2
screen,JJ,3
screen,VB,4
screening,VB,3
screening,NN,3
screw,NNP,2
screw,JJ,3
screw,VB,4
screwdriver,NNP,6
screwdriver,JJ,6
scribble,NN,4
scribble,JJ,4
scribble,VB,4
script,NN,2
scripture,NN,4.3332892692324
scripture,DT,6
scripture,VB,6
scripture,JJ,6
scroll,NN,5.99625228827424
scroll,VB,6
scroll,JJ,6
scrub,VB,6
scrub,JJ,6
scrub,NNP,6
scrutinize,VB,6
scrutiny,NN,4.74322106643742
sculptor,NN,6
sculptor,VB,6
sculpture,NN,3
scum,NN,6
scum,JJ,6
scum,VB,6
scythe,NNP,4
scythe,JJ,4
scythe,DT,4
scythe,VB,4
sea,JJ,1
sea,NN,1
sea,VB,1
seafood,NNP,2
seafood,JJ,2
seafood,VB,2
seagull,NNP,6
seagull,JJ,6
seahorse,NNP,6
seal,NN,4
seal,VB,4
search,NN,2
search,JJ,2.5
search,VB,3
searches,VB,2.5
searches,NNS,2.5
searching,VBG,2.5
searching,NN,2.5
season,JJ,3
season,NN,3
seasonal,NN,4
seasonal,JJ,4
seasoning,NN,3
seasoning,VBG,3
seasoning,JJ,3
seat,NN,1
seat,JJ,1
seatbelt,NN,6
seaweed,NNP,3
seaweed,VB,3
sec,NNP,1.73120881864533
secluded,NN,6
secluded,VBN,6
secluded,JJ,6
second,NN,2
second,RB,3
second,JJ,1
second,VB,2
second,CD,2
second,PRP,2
secondary,JJ,4
secondhand,NN,6
secondhand,CC,6
secondhand,VB,6
secondhand,JJ,6
secondhand,RB,6
seconds,NNS,2
secret,JJ,3
secret,NN,2
secretary,NN,2
secretary,JJ,2
secretly,RB,3
section,NN,1
section,JJ,1
sections,NNS,1
sector,NN,4
sector,JJ,4
secular,NN,6
secular,JJ,4.24988264548359
secular,IN,6
secular,RB,6
secular,VB,6
secure,VB,3
secure,JJ,3
security,NN,3
security,JJ,3
sediment,JJ,6
sediment,NN,3.90581995385368
sediment,VB,6
seductive,NN,6
seductive,JJ,6
seductive,VB,6
see,JJ,1
see,NN,1
see,VB,1
seed,NN,2
seed,VB,2
seedling,NN,6
seedling,VB,6
seedling,JJ,6
seeing,VBG,1
seeing,NN,1
seeing,JJ,1
seek,VB,2
seek,NN,2
seeking,VBG,2
seeking,NN,2
seeking,JJ,2
seem,VB,2
seemingly,RB,2
seems,VBZ,2
seems,NN,2
seen,VBN,1
seesaw,NNP,4
seesaw,VB,4
seesaw,JJ,4
segment,NN,4
seismic,JJ,4.54521259844391
seize,VB,3
seizure,NN,4.50147892112343
select,NN,3.5
select,VB,4
select,JJ,3
selected,VBN,3.5
selected,JJ,3.5
selection,NN,3
selective,JJ,3.5
self,VB,1
self,RB,1
self,JJ,1
self,NN,1
selfish,JJ,3
selfishly,RB,1
selfless,NN,4
selfless,JJ,4
selfless,VB,4
selfless,CC,4
selflessly,RB,4
sell,VB,1
sell,NN,1
sell,JJ,1
seller,NN,4
sellers,NNS,4
selling,NN,1
selling,VBG,1
selling,JJ,1
semester,NN,2
semester,VB,2
semester,RB,2
semester,JJ,2
seminar,NNP,4
seminar,JJ,4
seminar,VB,4
senate,NNP,1.71105032891151
senate,JJ,6
senator,NN,4
send,VB,2
senior,NNP,2
senior,JJ,2
sensation,NN,3
sense,NN,2
sense,JJ,3
sense,VB,4
sensible,NN,4
sensible,JJ,4
sensibly,RB,6
sensibly,JJ,6
sensitive,JJ,4
sensitive,NN,4
sensitivity,NN,3.11244257602964
sensor,NN,4.24029161434122
sensor,JJ,6
sensor,VB,6
sent,VBN,2
sentence,NN,1
sentence,JJ,2.5
sentence,VB,4
sentiment,NN,4.07862791762948
sentimental,JJ,4.07862791762948
separate,JJ,2
separate,VB,4
separation,NN,3
september,NNP,1
sequel,NN,6
sequence,NN,3
serene,JJ,4
serenity,NN,3.60107780462877
sergeant,NN,4.02529976937241
serial,JJ,4
serial,NN,4
series,NNS,3
serious,JJ,3
serious,NN,3
seriously,RB,2
sermon,NNP,4.82696066372612
sermon,JJ,6
sermon,VB,6
serpent,NNP,5.75712959739921
serpent,JJ,6
serum,NN,3.14076844540307
serum,JJ,6
serum,VB,6
servant,NN,4
serve,VB,2
serve,NN,2
serve,JJ,2
served,VBN,2
server,NN,3
server,VB,3
server,JJ,3
servers,NNS,3
servers,VB,3
service,NN,3
service,JJ,3
service,VB,3
services,NNS,3
services,JJ,3
services,VB,3
serving,JJ,2
serving,VBG,2
serving,NN,2
sesame,NNP,6
sesame,DT,6
sesame,VB,6
sesame,JJ,6
session,NN,3
session,JJ,3
set,VB,1
set,JJ,1.5
set,NN,2
sets,VB,1.5
sets,NNS,1.5
setting,VBG,3
setting,NN,3
settings,NNS,3
settings,VB,3
settle,VB,3
settled,JJ,3
settled,VBN,3
settlement,NN,3
settler,NNP,3
settler,VB,3
settler,JJ,3
setup,NN,5.08158197572456
seven,CD,1
seven,NN,1
seven,JJ,1
seven,RB,1
seventeen,CD,1
seventeen,NNP,1
seventeen,JJ,1
seventh,NN,1
seventh,JJ,1
seventy,JJ,1
seventy,CD,1
several,JJ,2
several,RB,2
several,DT,2
several,PRP,2
severe,JJ,3
severe,NN,3
severely,RB,3
severity,NN,4.04931280907001
sewing,NN,2
sewing,VBG,2
sewing,JJ,2
sexual,NN,4
sexual,JJ,4
sexuality,NN,3
sexuality,VB,3
sexuality,JJ,3
sexy,JJ,4
shabby,NNP,4
shabby,JJ,4
shack,NN,6
shack,JJ,6
shade,NN,2
shade,VB,2
shadow,NN,2
shadow,VB,3
shady,NNP,6
shady,JJ,6
shaft,NN,3.06339810418163
shaft,JJ,6
shaft,VB,6
shaft,RB,6
shah,NN,5.01486853864667
shake,VB,3
shake,NN,1
shale,NNP,3.88230910689081
shall,VB,2
shall,NN,2
shall,MD,2
shallow,JJ,3
shallow,NN,3
shame,NN,3
shame,VB,3
shamefully,RB,3
shamrock,NNP,6
shape,NN,2
shape,VB,3
share,VB,1
share,NN,2
share,JJ,1.5
shared,VBN,1.5
shared,NN,1.5
shared,JJ,1.5
shareholder,NN,4.67795002938009
shareholder,JJ,6
shares,NNS,1.5
shares,JJ,1.5
shares,VB,1.5
sharing,NN,1.5
sharing,JJ,1.5
sharing,VBG,1.5
shark,NN,6
shark,JJ,6
shark,VB,6
sharp,NN,3.5
sharp,JJ,3
sharp,RB,4
sharply,RB,4
shatter,NN,4
shatter,IN,4
shatter,VB,4
shatter,JJ,4
shave,VB,3
shawl,NNP,6
shawl,JJ,6
shawl,VB,6
she,PRP,1
she,NN,1
shed,VB,4
shed,NN,4
sheep,JJ,1
sheep,NN,1
sheepish,NN,1
sheepish,VB,1
sheepish,JJ,1
sheet,NN,3
shelf,JJ,1
shelf,NN,1
shell,NN,2
shell,JJ,3
shell,VB,4
shellfish,NN,6
shellfish,JJ,6
shellfish,VB,6
shelter,NNP,3
shelter,JJ,3
shepherd,NNP,4.78283966535669
shepherd,VB,6
shepherd,JJ,6
shepherd,RB,6
sheriff,NNP,3
shield,NN,4
shield,VB,4
shift,NN,4
shift,VB,3
shin,NNP,6
shin,JJ,6
shin,VB,6
shine,VB,2
shine,NN,2
shine,JJ,2
shiny,NN,3
shiny,JJ,3
shiny,VB,3
ship,VB,3
ship,NN,1
ship,JJ,2
shipment,NN,2
shipping,NN,4
shipping,VB,4
shipping,JJ,4
ships,NNS,2
shirt,NN,1
shirts,NNS,1
shiver,NN,3
shiver,VB,3
shock,NN,2
shock,JJ,3
shock,VB,4
shoe,VB,1
shoe,NN,1
shoes,NNS,1
shook,VB,2
shoot,VB,2
shoot,NN,2
shooting,JJ,4
shooting,VBG,4
shooting,NN,4
shop,NN,1
shop,VB,3
shopper,NNP,3
shopping,VBG,1
shopping,NN,1
shops,NNS,2
shore,NNP,2
shore,RB,2
shore,JJ,2
shore,VB,2
shoreline,NNP,5.90877972515873
short,JJ,1
short,NN,2
short,RB,1
short,VB,1.33333333333333
shortage,NN,3
shortcut,NN,6
shortcut,VB,6
shortcut,JJ,6
shortly,RB,3
shorts,NNS,2
shot,VB,2
shot,NN,2
shot,JJ,2
shotgun,NN,6
shotgun,JJ,6
shotgun,VB,6
should,VB,1
should,NN,1
should,MD,1
shoulder,NN,1
shoulder,VB,1
shoulder,JJ,1
shout,VB,3
shout,NN,2
shove,VB,6
shove,NN,6
shove,JJ,6
shovel,NNP,5.94716695637291
show,VB,1
show,NN,2
show,JJ,1.5
showcase,NN,4
showcase,JJ,4
showcase,VB,4
shower,NN,1
shower,VB,4
showerhead,NNP,6
showing,NN,1.5
showing,VBG,1.5
shown,VBN,1.5
shows,NNS,1.5
shows,VB,1.5
shred,NN,6
shred,JJ,6
shred,VBN,6
shrewd,JJ,6
shrimp,NN,3
shrimp,VB,3
shrimp,JJ,3
shrine,NN,5.32955986763994
shrine,VB,6
shrine,JJ,6
shrink,VB,4
shrink,NN,4
shrub,NNP,5.85226884440603
shrub,VB,6
shrub,JJ,6
shrug,NN,4
shrug,VB,4
shudder,NN,6
shudder,VB,6
shudder,JJ,6
shut,JJ,3
shut,VB,2
shutters,NNS,2.5
shutters,VB,2.5
shuttle,NN,5.2577464200279
shy,JJ,1
shy,NN,1
shy,VB,1
shyly,RB,1
shyness,NN,1
shyness,VB,1
shyness,JJ,1
shyness,CC,1
sibling,NN,6
sibling,VB,6
sibling,JJ,6
sick,JJ,1
sick,NN,1
sickle,NNP,6
sickle,JJ,6
sickle,VB,6
sickness,NN,3
sickness,JJ,3
sickness,VB,3
side,NN,1
side,JJ,1
side,VB,1
side,RB,1
sidebar,NN,6
sidewalk,NN,3
siege,NN,5.00905786494126
sieve,NNP,6
sieve,JJ,6
sieve,CD,6
sieve,VB,6
sigh,NN,3
sigh,VB,4
sight,NN,1
sight,JJ,1
sightseeing,NN,2
sightseeing,VB,2
sign,NN,1
sign,VB,3
signal,NN,3
signal,VB,3
signal,JJ,3
signature,NN,3
signed,VBN,2
signed,JJ,2
significance,NN,3
significant,JJ,2
significantly,RB,4
signpost,NN,3
signpost,VB,3
signs,VBZ,2
signs,NN,2
silence,NN,2
silence,VB,2
silent,NNP,3
silent,JJ,3
silently,RB,2
silicon,NN,3.81738676544239
silk,NN,3
silly,NN,2
silly,JJ,2
silly,RB,2
silo,NNP,6
silo,VB,6
silo,IN,6
silo,JJ,6
silt,NN,5.08166756557596
silt,JJ,6
silt,VB,6
silver,JJ,2
silver,NN,2
similar,JJ,2
similarity,NN,3
simmer,NNP,6
simmer,VB,6
simmer,JJ,6
simple,NN,2
simple,JJ,2
simplicity,NN,3.9911113422027
simplify,VB,3
simply,RB,2
simply,JJ,2
simulate,VB,5.64420866870961
simulate,NN,6
simulate,JJ,6
simulation,NN,3.16644592045323
simulation,JJ,6
simulation,VB,6
simultaneously,RB,3
sin,NN,3.05749720099881
sin,VB,6
since,RB,4
since,IN,2
since,CC,3
sincere,JJ,4
sincerely,RB,4.40678728381229
sinew,NNP,6
sinew,RB,6
sinew,IN,6
sinew,VB,6
sinew,JJ,6
sing,VBG,1
sing,NN,1
singer,NN,1
single,NN,3
single,JJ,2
single,RB,2.5
single,VB,2.5
singles,NNS,2.5
singles,JJ,2.5
singles,VB,2.5
singular,NN,2
singular,JJ,2
singular,RB,2
singular,VB,2
singular,CD,2
singular,IN,2
sinister,JJ,2.96576990427903
sink,VB,3
sink,NN,2
sinkhole,NN,6
sinkhole,JJ,6
sir,NNP,1
sister,NN,1
sister,JJ,1
sit,NN,1
sit,VB,1
sit,JJ,1
site,JJ,1
site,NN,1
sites,NNS,1
situation,NN,2
six,CD,1
six,JJ,1
six,NN,1
sixteen,CD,1
sixth,JJ,1
sixth,NN,1
sixth,RB,1
sixty,CD,1
sixty,JJ,1
size,VB,1
size,JJ,1
size,NN,1
sizes,VB,1
sizes,NNS,1
skate,NN,2
skate,JJ,2.5
skate,VB,3
skateboard,NN,4
skateboard,VB,4
skating,NN,2
skating,JJ,2
skating,VB,2
skeleton,NN,3
skeleton,JJ,3
skeleton,VB,3
skeptical,JJ,6
sketch,VB,4
sketch,NN,4
skewer,NNP,6
skewer,VB,6
ski,JJ,2.5
ski,NNP,2
ski,VB,3
skiing,NNP,2
skiing,VB,2
skill,NN,1
skill,JJ,1
skillet,NNP,6
skillet,VB,6
skillfully,RB,4
skills,NNS,1
skin,NN,3
skin,JJ,3
skinny,JJ,6
skip,VB,4
skip,NN,4
skip,JJ,4
skirt,NN,1
skirt,VB,1
skirting,NN,1
skirting,VB,1
skull,NN,4.37267434337992
skull,JJ,6
skull,RB,6
skull,VB,6
skunk,NNP,6
skunk,VB,6
sky,NN,1
sky,JJ,1
skylight,NNP,6
skyscraper,NN,3
slack,JJ,6
slack,NN,6
slack,VB,6
slam,NNP,4
slam,JJ,4
slam,VB,4
slap,NN,4
slap,VB,4
slap,JJ,4
slap,CC,4
slap,IN,4
slap,RB,4
slate,NN,5.15535692520337
slate,JJ,6
slaughter,NN,4
slave,NN,2
slavery,NN,3
sled,NN,6
sled,JJ,6
sled,VBN,6
sledgehammer,NNP,6
sledgehammer,JJ,6
sleek,JJ,6
sleep,NN,3
sleep,VB,1
sleet,NN,6
sleet,VB,6
sleet,JJ,6
sleeve,NN,3
sleigh,NN,6
sleigh,JJ,6
sleigh,VB,6
slender,JJ,4.20983202907922
slept,VBD,2
slice,NN,2
slice,VB,4
slick,NN,6
slick,JJ,6
slide,NN,2
slide,VB,4
slight,JJ,4
slight,NN,3
slightly,RB,3
slightly,JJ,3
slim,JJ,2
sling,NN,6
sling,VB,6
sling,JJ,6
slip,NN,3
slip,VB,3
slipper,NN,3
slipper,JJ,3
slogan,NN,3
slogan,JJ,3
slogan,VB,3
slope,NN,3
sloppy,JJ,4
slot,NN,3
sloth,NN,6
sloth,JJ,6
sloth,VB,6
slow,NN,2.33333333333333
slow,JJ,1
